Year,Time,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
60.5726,22109,1001,NewClinicalCase,19943,7154,M,1,0
60.5726,22109,1001,NewInfectionEvent,12797,15477,M,1,0
60.5726,22109,1001,NewInfectionEvent,12684,15589,F,1,0
60.5726,22109,1001,Received_Treatment,21325,5589,F,1,0.782776
60.5726,22109,1001,NewInfectionEvent,18675,8635,F,1,0.000690755
60.5726,22109,1001,NewInfectionEvent,26102,1,M,1,0
60.5726,22109,1001,Received_Treatment,25623,543,F,1,0
60.5726,22109,120,Emigrating,22881,3796,M,0,0
60.5753,22110,698,Emigrating,10806,17700,M,0,0
60.5753,22110,539,Emigrating,19963,7142,M,0,0
60.5753,22110,498,Emigrating,25339,921,F,0,0
60.5753,22110,1001,NewInfectionEvent,21938,4911,M,1,0
60.5753,22110,1001,NewInfectionEvent,24257,2184,F,1,0
60.5753,22110,1001,NewInfectionEvent,22313,4482,F,1,0
60.5753,22110,1001,NewClinicalCase,15546,12256,M,1,2.17837e-07
60.5753,22110,1001,Received_Treatment,15546,12256,M,1,2.17837e-07
60.5753,22110,1001,NewClinicalCase,21248,5688,M,1,0
60.5753,22110,1001,NewInfectionEvent,12073,16279,M,1,4.68519e-05
60.5753,22110,1001,NewInfectionEvent,15931,11822,F,1,0
60.5753,22110,1001,NewInfectionEvent,21178,5797,F,1,0
60.5753,22110,186,Emigrating,21226,5723,M,0,0
60.5753,22110,158,Emigrating,16969,10646,M,0,0
60.5781,22111,681,Emigrating,20202,6885,M,0,0
60.5781,22111,548,Emigrating,19579,7555,M,0,0
60.5781,22111,536,Emigrating,25171,1109,M,0,0
60.5781,22111,374,NewInfectionEvent,20368,6708,M,1,0
60.5781,22111,374,NewInfectionEvent,13257,14924,F,1,0
60.5781,22111,296,Emigrating,19428,7728,M,0,0
60.5781,22111,1001,NewInfectionEvent,16802,10842,M,1,0
60.5781,22111,1001,NewInfectionEvent,21413,5496,F,1,0
60.5781,22111,1001,NewClinicalCase,24815,1535,F,1,0
60.5781,22111,1001,NewInfectionEvent,23152,3504,F,1,0
60.5781,22111,1001,NewInfectionEvent,12174,16168,M,1,0.000949399
60.5781,22111,1001,NewInfectionEvent,15242,12615,F,1,0.0010341
60.5781,22111,1001,NewInfectionEvent,8785,19945,M,1,0.000253202
60.5781,22111,1001,NewInfectionEvent,9056,19638,F,1,0
60.5781,22111,79,Emigrating,12514,15797,F,0,0
60.5781,22111,78,NewClinicalCase,17119,10495,M,1,0
60.5781,22111,63,Emigrating,7704,21266,F,0,0
60.5781,22111,25,Emigrating,23400,3190,F,0,0
60.5781,22111,20,Emigrating,23121,3536,F,0,0
60.5808,22112,720,Emigrating,12376,15962,F,0,0
60.5808,22112,650,Emigrating,23400,3191,F,0,0
60.5808,22112,636,Emigrating,15390,12448,F,0,0
60.5808,22112,603,Emigrating,5573,22670.5,M,0,0
60.5808,22112,1001,Received_Treatment,24570,1817,F,1,1.23967e-05
60.5808,22112,1001,NewInfectionEvent,1548,23840.7,F,1,5.41024e-07
60.5808,22112,1001,NewInfectionEvent,21832,5032,F,1,0
60.5808,22112,1001,NewInfectionEvent,19233,7955,M,1,0
60.5808,22112,1001,NewInfectionEvent,24213,2238,M,1,0
60.5808,22112,1001,NewInfectionEvent,19436,7722,F,1,0
60.5808,22112,1001,NewInfectionEvent,18514,8829,F,1,0
60.5808,22112,1001,NewInfectionEvent,1954,24135.2,F,1,0.00201407
60.5808,22112,1001,Received_Treatment,24815,1536,F,1,0
60.5808,22112,1001,NewClinicalCase,22980,3699,F,1,8.97236e-06
60.5808,22112,1001,NewInfectionEvent,12491,15829,M,1,2.08841e-06
60.5808,22112,1001,NewInfectionEvent,8705,20037,F,1,0
60.5808,22112,1001,NewInfectionEvent,14116,13927,F,1,0
60.5808,22112,1001,NewInfectionEvent,20380,6693,M,1,0.000287234
60.5808,22112,1001,NewInfectionEvent,15049,12843,F,1,0
60.5808,22112,1001,NewClinicalCase,22291,4520,F,1,0
60.5808,22112,1001,NewInfectionEvent,21909,4938,M,1,0
60.5808,22112,1001,NewInfectionEvent,10489,18058,M,1,0
60.5808,22112,1001,NewInfectionEvent,10256,18321,F,1,0
60.5808,22112,1001,NewInfectionEvent,17172,10435,M,1,4.89944e-05
60.5808,22112,291,Received_Treatment,17419,10111,F,1,0.00122767
60.5808,22112,198,Emigrating,16969,10648,M,0,0
60.5808,22112,192,Emigrating,25339,923,F,0,0
60.5808,22112,113,Emigrating,21459,5443,F,0,0
60.5808,22112,20,Emigrating,7704,21267,F,0,0
60.5836,22113,717,Emigrating,23730,2831,M,0,0
60.5836,22113,696,Emigrating,9449,19211,M,0,0
60.5836,22113,343,Emigrating,15912,11848,F,0,0
60.5836,22113,303,Emigrating,24172,2278,F,0,0
60.5836,22113,1001,NewInfectionEvent,16965,10656,M,1,0
60.5836,22113,1001,NewInfectionEvent,17745,9738,F,1,0
60.5836,22113,1001,NewInfectionEvent,1548,23841.7,F,1,4.03744e-07
60.5836,22113,1001,NewClinicalCase,19096,8119,F,1,0
60.5836,22113,1001,NewClinicalCase,20660,6390,M,1,0
60.5836,22113,1001,NewInfectionEvent,23152,3506,F,1,0
60.5836,22113,1001,NewInfectionEvent,16513,11169,F,1,0.00151059
60.5836,22113,1001,NewClinicalCase,18442,8915,F,1,2.07369e-07
60.5836,22113,1001,NewInfectionEvent,24284,2153,F,1,0
60.5836,22113,1001,Received_Treatment,23774,2768,F,1,0.00161097
60.5836,22113,1001,NewInfectionEvent,11857,16526,F,1,0.000125736
60.5836,22113,1001,NewInfectionEvent,18352,9021,F,1,0.00548567
60.5836,22113,1001,NewInfectionEvent,21292,5630,F,1,0
60.5836,22113,93,Emigrating,15390,12449,F,0,0
60.5863,22114,562,Emigrating,19428,7731,M,0,0
60.5863,22114,415,Emigrating,5573,22672.5,M,0,0
60.5863,22114,1001,NewInfectionEvent,19270,7924,F,1,2.59095e-05
60.5863,22114,1001,NewInfectionEvent,19034,8198,F,1,0
60.5863,22114,1001,NewInfectionEvent,21708,5173,M,1,9.13008e-06
60.5863,22114,1001,NewClinicalCase,19842,7265,M,1,0
60.5863,22114,1001,NewClinicalCase,24167,2288,M,1,1.8673e-06
60.5863,22114,1001,NewInfectionEvent,20756,6287,F,1,0
60.5863,22114,1001,NewInfectionEvent,23637,2926,M,1,0.00164768
60.5863,22114,1001,Emigrating,25798,341,F,0,0
60.5863,22114,186,Emigrating,19579,7558,M,0,0
60.5863,22114,15,Emigrating,24172,2279,F,0,0
60.589,22115,705,NewInfectionEvent,15447,12379,M,1,0
60.589,22115,705,NewInfectionEvent,17497,10021,M,1,0
60.589,22115,678,Emigrating,26054,62,M,0,0
60.589,22115,1001,NewInfectionEvent,20140,6963,F,1,0.0132541
60.589,22115,1001,NewInfectionEvent,1568,23484.6,M,1,0
60.589,22115,1001,NewInfectionEvent,22596,4151,F,1,0
60.589,22115,1001,NewClinicalCase,22816,3877,M,1,0
60.589,22115,1001,NewInfectionEvent,16835,10812,M,1,0
60.589,22115,1001,NewInfectionEvent,18082,9347,M,1,0.00112202
60.589,22115,1001,NewInfectionEvent,2312,24060.2,F,1,0.00037866
60.589,22115,1001,NewClinicalCase,24947,1384,M,1,0
60.589,22115,1001,NewInfectionEvent,21372,5537,M,1,5.11099e-05
60.589,22115,1001,Received_Treatment,22291,4523,F,1,2.85549e-06
60.589,22115,1001,NewInfectionEvent,20864,6175,M,1,0
60.589,22115,79,Emigrating,25290,984,F,0,0
60.589,22115,20,Emigrating,19963,7147,M,0,0
60.5918,22116,723,Emigrating,25704,454,M,0,0
60.5918,22116,698,Emigrating,23481,3100,F,0,0
60.5918,22116,459,Emigrating,26054,63,M,0,0
60.5918,22116,345,Emigrating,15719,12081,M,0,0
60.5918,22116,1001,NewInfectionEvent,11164,17306,F,1,0
60.5918,22116,1001,NewInfectionEvent,14394,13598,F,1,0
60.5918,22116,1001,NewInfectionEvent,23785,2756,F,1,1.95702e-05
60.5918,22116,1001,NewInfectionEvent,9535,19139,F,1,0
60.5918,22116,1001,NewInfectionEvent,14233,13796,F,1,0
60.5918,22116,1001,NewInfectionEvent,8693,20060,M,1,0
60.5918,22116,1001,NewClinicalCase,25444,767,F,1,0
60.5918,22116,1001,NewClinicalCase,25119,1181,M,1,0
60.5918,22116,1001,NewInfectionEvent,18121,9292,F,1,0.0144128
60.5918,22116,1001,NewInfectionEvent,17674,9811,M,1,0
60.5918,22116,1001,NewInfectionEvent,21674,5212,M,1,0.121712
60.5918,22116,1001,NewInfectionEvent,23532,3047,F,1,0
60.5918,22116,128,Emigrating,23676,2882,F,0,0
60.5945,22117,729,Emigrating,15719,12082,M,0,0
60.5945,22117,535,Emigrating,15116,12752,M,0,0
60.5945,22117,1001,NewInfectionEvent,22619,4127,M,1,0
60.5945,22117,1001,NewInfectionEvent,18835,8434,F,1,0.344749
60.5945,22117,1001,NewInfectionEvent,18398,8969,M,1,0
60.5945,22117,1001,NewInfectionEvent,16233,11490,F,1,0.00109556
60.5945,22117,1001,NewInfectionEvent,20463,6613,F,1,0.00473331
60.5945,22117,1001,NewInfectionEvent,24772,1584,M,1,0
60.5945,22117,1001,NewInfectionEvent,16170,11569,F,1,0
60.5945,22117,1001,NewClinicalCase,22392,4384,F,1,0.000116003
60.5945,22117,1001,NewInfectionEvent,11877,16505,M,1,0
60.5945,22117,1001,NewInfectionEvent,16751,10908,M,1,0
60.5945,22117,1001,NewClinicalCase,20882,6151,F,1,0
60.5945,22117,1001,Received_Treatment,20882,6151,F,1,0
60.5945,22117,1001,NewInfectionEvent,19996,7115,M,1,0.000897305
60.5945,22117,1001,Received_Treatment,25444,768,F,1,0
60.5945,22117,1001,NewInfectionEvent,24525,1881,F,1,0
60.5945,22117,1001,Emigrating,16228,11496,M,0,0
60.5945,22117,286,Emigrating,24381,2048,M,0,0
60.5945,22117,264,Emigrating,16422,11278,M,0,0
60.5945,22117,239,Emigrating,23676,2883,F,0,0
60.5945,22117,224,Emigrating,25197,1091,F,0,0
60.5945,22117,20,Emigrating,25704,455,M,0,0
60.5973,22118,433,Emigrating,15402,12438,M,0,0
60.5973,22118,345,Emigrating,23730,2836,M,0,0
60.5973,22118,1001,NewClinicalCase,25081,1226,M,1,0
60.5973,22118,1001,NewInfectionEvent,14735,13232,F,1,0.00669769
60.5973,22118,1001,NewClinicalCase,23789,2752,F,1,0
60.5973,22118,1001,Received_Treatment,23789,2752,F,1,0
60.5973,22118,1001,NewInfectionEvent,14504,13491,F,1,0
60.5973,22118,1001,NewInfectionEvent,19165,8031,F,1,0
60.5973,22118,1001,NewInfectionEvent,20882,6152,F,1,0
60.5973,22118,1001,NewClinicalCase,23152,3511,F,1,0
60.5973,22118,1001,NewInfectionEvent,9752,18894,M,1,0.00066583
60.5973,22118,1001,NewInfectionEvent,16655,11015,M,1,0.000889663
60.5973,22118,1001,NewClinicalCase,20890,6143,F,1,0
60.5973,22118,1001,Received_Treatment,20890,6143,F,1,0
60.5973,22118,1001,NewInfectionEvent,15207,12665,M,1,0
60.5973,22118,1001,NewClinicalCase,23637,2930,M,1,0.0005168
60.5973,22118,103,Emigrating,21766,5121,M,0,0
60.5973,22118,95,Emigrating,23650,2914,M,0,0
60.5973,22118,15,Emigrating,15912,11853,F,0,0
60.5973,22118,3,Emigrating,16422,11279,M,0,0
60.6,22119,739,Emigrating,6915,22253.1,F,0,0
60.6,22119,401,Emigrating,21042,5966,M,0,0
60.6,22119,1001,NewInfectionEvent,16457,11241,M,1,0
60.6,22119,1001,Received_Treatment,19096,8125,F,1,0.000525693
60.6,22119,1001,NewInfectionEvent,21920,4935,M,1,0
60.6,22119,1001,NewInfectionEvent,18120,9297,M,1,9.76654e-06
60.6,22119,1001,Received_Treatment,23152,3512,F,1,0
60.6,22119,1001,NewInfectionEvent,15940,11823,F,1,0.00173333
60.6,22119,1001,NewInfectionEvent,20701,6349,F,1,0
60.6,22119,1001,NewClinicalCase,21886,4974,M,1,0.000147638
60.6,22119,1001,NewInfectionEvent,16512,11177,F,1,0
60.6,22119,1001,NewInfectionEvent,17738,9750,M,1,0
60.6,22119,1001,NewInfectionEvent,21336,5580,F,1,0
60.6,22119,1001,NewInfectionEvent,12468,15862,M,1,0.00050315
60.6,22119,1001,NewInfectionEvent,12534,15781,F,1,4.46947e-05
60.6,22119,1001,NewInfectionEvent,16962,10663,F,1,0.00106058
60.6,22119,186,Emigrating,21766,5122,M,0,0
60.6,22119,12,Emigrating,15402,12439,M,0,0
60.6027,22120,564,Emigrating,13940,14142,F,0,0
60.6027,22120,559,Emigrating,23650,2916,M,0,0
60.6027,22120,347,Emigrating,19312,7873,M,0,0
60.6027,22120,1001,NewInfectionEvent,24307,2131,F,1,0
60.6027,22120,1001,NewInfectionEvent,15235,12631,F,1,0
60.6027,22120,1001,Received_Treatment,22816,3882,M,1,6.28172e-05
60.6027,22120,1001,NewInfectionEvent,17951,9507,M,1,0.00513952
60.6027,22120,1001,NewClinicalCase,20997,6018,F,1,0.000454701
60.6027,22120,1001,Received_Treatment,24167,2294,M,1,0.0307783
60.6027,22120,1001,NewInfectionEvent,10489,18066,M,1,0
60.6027,22120,1001,NewInfectionEvent,18763,8543,M,1,0.160403
60.6055,22121,532,Emigrating,24381,2052,M,0,0
60.6055,22121,415,Emigrating,23846,2684,M,0,0
60.6055,22121,408,Emigrating,23932,2573,F,0,0
60.6055,22121,343,Emigrating,9449,19219,M,0,0
60.6055,22121,1001,NewInfectionEvent,15206,12668,F,1,1.73983e-05
60.6055,22121,1001,NewInfectionEvent,10681,17839,M,1,0
60.6055,22121,1001,NewInfectionEvent,1587,22683.1,F,1,0
60.6055,22121,1001,NewInfectionEvent,21997,4866,F,1,0
60.6055,22121,1001,NewClinicalCase,19436,7731,F,1,0
60.6055,22121,1001,NewClinicalCase,24905,1439,F,1,0
60.6055,22121,1001,NewInfectionEvent,25821,331,M,1,0
60.6055,22121,1001,NewClinicalCase,23632,2937,F,1,0
60.6055,22121,1001,NewInfectionEvent,10993,17507,F,1,0
60.6055,22121,1001,NewInfectionEvent,19682,7441,F,1,0
60.6055,22121,186,Emigrating,25197,1095,F,0,0
60.6055,22121,186,Emigrating,15116,12756,M,0,0
60.6055,22121,20,Emigrating,21042,5968,M,0,0
60.6082,22122,1001,Received_Treatment,25081,1230,M,1,0
60.6082,22122,1001,NewClinicalCase,19730,7396,M,1,8.55136e-05
60.6082,22122,1001,NewInfectionEvent,18515,8838,M,1,8.24947e-07
60.6082,22122,1001,NewInfectionEvent,25948,187,F,1,0
60.6082,22122,1001,NewInfectionEvent,24066,2410,M,1,0
60.6082,22122,1001,NewClinicalCase,20034,7080,F,1,0.000272512
60.6082,22122,1001,NewInfectionEvent,23252,3378,F,1,0
60.6082,22122,186,Emigrating,6915,22256.1,F,0,0
60.611,22123,689,Emigrating,22679,4047,F,0,0
60.611,22123,493,Emigrating,23171,3497,F,0,0
60.611,22123,456,Emigrating,23932,2575,F,0,0
60.611,22123,305,Emigrating,10620,17915,F,0,0
60.611,22123,1001,NewClinicalCase,22313,4495,F,1,3.05952e-07
60.611,22123,1001,NewInfectionEvent,13733,14374,F,1,0
60.611,22123,1001,NewInfectionEvent,16170,11575,F,1,0
60.611,22123,1001,NewInfectionEvent,16468,11231,F,1,6.91997e-07
60.611,22123,1001,NewInfectionEvent,26061,65,M,1,0
60.611,22123,1001,NewInfectionEvent,19307,7880,F,1,8.08774e-05
60.611,22123,1001,NewInfectionEvent,24314,2128,F,1,0
60.611,22123,1001,Received_Treatment,24947,1392,M,1,0.000741727
60.611,22123,1001,NewInfectionEvent,18474,8885,F,1,0.227282
60.611,22123,1001,NewInfectionEvent,18576,8768,F,1,0
60.611,22123,1001,NewClinicalCase,24631,1754,M,1,0
60.611,22123,15,Emigrating,19312,7876,M,0,0
60.6137,22124,634,Emigrating,13940,14146,F,0,0
60.6137,22124,348,NewInfectionEvent,19004,8248,M,1,0
60.6137,22124,326,Emigrating,23846,2687,M,0,0
60.6137,22124,1001,NewInfectionEvent,17621,9884,F,1,0
60.6137,22124,1001,NewInfectionEvent,7186,21843,F,1,0
60.6137,22124,1001,Received_Treatment,24905,1442,F,1,1.89479e-06
60.6137,22124,1001,Received_Treatment,25119,1189,M,1,0.00111421
60.6137,22124,1001,NewClinicalCase,23433,3160,F,1,0
60.6137,22124,1001,Received_Treatment,23637,2936,M,1,0.00836999
60.6137,22124,1001,NewInfectionEvent,13049,15181,F,1,3.16849e-05
60.6137,22124,1001,NewInfectionEvent,14799,13144,F,1,0
60.6164,22125,490,Emigrating,25942,194,M,0,0
60.6164,22125,467,Emigrating,19766,7360,M,0,0
60.6164,22125,326,Emigrating,22679,4049,F,0,0
60.6164,22125,1001,NewInfectionEvent,18835,8442,F,1,0.0455783
60.6164,22125,1001,NewInfectionEvent,18681,8646,M,1,0
60.6164,22125,1001,NewInfectionEvent,15560,12256,M,1,0
60.6164,22125,1001,NewInfectionEvent,22845,3855,M,1,0.0148391
60.6164,22125,1001,NewInfectionEvent,17973,9486,F,1,0
60.6164,22125,1001,NewInfectionEvent,20660,6402,M,1,0.791916
60.6164,22125,1001,NewInfectionEvent,10623,17915,F,1,0
60.6164,22125,1001,NewClinicalCase,22945,3739,M,1,0
60.6164,22125,1001,Received_Treatment,23433,3161,F,1,0
60.6164,22125,1001,NewClinicalCase,20990,6033,M,1,2.19066e-07
60.6164,22125,1001,NewInfectionEvent,12663,15635,M,1,0
60.6164,22125,1001,Received_Treatment,24631,1756,M,1,0
60.6164,22125,1001,NewInfectionEvent,13185,15015,M,1,0
60.6164,22125,1001,NewInfectionEvent,18969,8286,M,1,0
60.6192,22126,651,Emigrating,25942,195,M,0,0
60.6192,22126,570,Emigrating,10663,17864,M,0,0
60.6192,22126,1001,NewInfectionEvent,15206,12673,F,1,0.00035423
60.6192,22126,1001,NewInfectionEvent,1633,30809.1,M,1,0
60.6192,22126,1001,NewClinicalCase,24257,2200,F,1,0
60.6192,22126,1001,NewInfectionEvent,1772,24969.6,M,1,0
60.6192,22126,1001,NewInfectionEvent,19489,7677,F,1,0.0124411
60.6192,22126,1001,NewInfectionEvent,16943,10687,F,1,0.000498351
60.6192,22126,1001,NewInfectionEvent,10631,17905,M,1,0
60.6192,22126,1001,NewInfectionEvent,13780,14327,M,1,0
60.6192,22126,1001,NewInfectionEvent,25623,560,F,1,0
60.6192,22126,100,Emigrating,19143,8079,F,0,0
60.6219,22127,619,Emigrating,10620,17919,F,0,0
60.6219,22127,579,Emigrating,16075,11669,M,0,0
60.6219,22127,1001,NewClinicalCase,21920,4943,M,1,0
60.6219,22127,1001,NewInfectionEvent,16751,10918,M,1,0
60.6219,22127,1001,NewInfectionEvent,21121,5899,F,1,0
60.6219,22127,1001,NewInfectionEvent,19503,7661,M,1,0.000149483
60.6219,22127,1001,NewInfectionEvent,19496,7670,M,1,0
60.6219,22127,1001,NewClinicalCase,26102,19,M,1,0
60.6219,22127,1001,NewInfectionEvent,17674,9822,M,1,0
60.6219,22127,1001,NewInfectionEvent,16000,11749,M,1,0
60.6247,22128,698,Emigrating,22731,3998,F,0,0
60.6247,22128,309,Emigrating,24500,1923,M,0,0
60.6247,22128,1001,NewInfectionEvent,16724,10954,M,1,0
60.6247,22128,1001,Received_Treatment,24257,2202,F,1,0
60.6247,22128,1001,NewClinicalCase,13252,14946,F,1,0
60.6247,22128,1001,Received_Treatment,19436,7738,F,1,0.0112748
60.6247,22128,1001,NewInfectionEvent,19617,7518,F,1,0.313509
60.6247,22128,1001,NewInfectionEvent,2266,23806.9,F,1,2.03104e-06
60.6247,22128,1001,NewInfectionEvent,25774,387,F,1,0
60.6247,22128,1001,NewClinicalCase,18675,8654,F,1,0
60.6247,22128,1001,NewInfectionEvent,21150,5855,M,1,0
60.6247,22128,1001,NewInfectionEvent,19606,7541,F,1,0
60.6247,22128,284,Emigrating,21550,5352,M,0,0
60.6247,22128,271,Emigrating,19143,8081,F,0,0
60.6247,22128,192,Emigrating,10663,17866,M,0,0
60.6274,22129,514,Emigrating,19766,7364,M,0,0
60.6274,22129,416,Emigrating,16493,11200,M,0,0
60.6274,22129,338,Emigrating,21550,5353,M,0,0
60.6274,22129,1001,NewInfectionEvent,14638,13345,M,1,0
60.6274,22129,1001,NewClinicalCase,21938,4930,M,1,0.0139947
60.6274,22129,1001,NewClinicalCase,24213,2255,M,1,0
60.6274,22129,1001,NewInfectionEvent,17405,10146,F,1,0
60.6274,22129,1001,NewInfectionEvent,20484,6597,F,1,0.000812582
60.6274,22129,1001,NewInfectionEvent,16618,11069,F,1,0
60.6274,22129,1001,NewClinicalCase,18657,8677,M,1,2.01412e-07
60.6274,22129,1001,NewInfectionEvent,14778,13173,F,1,0.257524
60.6301,22130,477,Emigrating,16536,11149,F,0,0
60.6301,22130,309,Emigrating,12707,15585,F,0,0
60.6301,22130,1001,NewInfectionEvent,19730,7404,M,1,0.121611
60.6301,22130,1001,NewInfectionEvent,14000,14079,F,1,1.30632e-05
60.6301,22130,1001,NewInfectionEvent,19356,7822,F,1,0.142087
60.6301,22130,1001,NewClinicalCase,24284,2170,F,1,0
60.6301,22130,1001,Received_Treatment,23632,2946,F,1,0.114687
60.6301,22130,1001,NewInfectionEvent,20756,6303,F,1,0
60.6301,22130,1001,Received_Treatment,18657,8678,M,1,2.41282e-07
60.6301,22130,1001,NewInfectionEvent,19837,7287,M,1,0.916308
60.6301,22130,1001,NewInfectionEvent,13316,14875,M,1,0
60.6301,22130,1001,Emigrating,19943,7175,M,1,0.69369
60.6301,22130,44,NewInfectionEvent,18932,8347,M,1,0
60.6301,22130,26,Emigrating,22731,4000,F,0,0
60.6329,22131,650,Emigrating,16075,11673,M,0,0
60.6329,22131,1001,NewInfectionEvent,18674,8660,M,1,0
60.6329,22131,1001,NewInfectionEvent,17745,9756,F,1,0
60.6329,22131,1001,Received_Treatment,22313,4503,F,1,0.0144122
60.6329,22131,1001,Received_Treatment,13252,14949,F,1,6.67616e-06
60.6329,22131,1001,NewInfectionEvent,22244,4598,M,1,0
60.6329,22131,1001,NewClinicalCase,21909,4957,M,1,0
60.6329,22131,1001,NewInfectionEvent,11910,16483,F,1,0
60.6329,22131,1001,NewInfectionEvent,16029,11717,F,1,0
60.6329,22131,37,Emigrating,22056,4804,F,0,0
60.6356,22132,423,Emigrating,23130,3544,M,0,0
60.6356,22132,367,Emigrating,12707,15587,F,0,0
60.6356,22132,1001,NewInfectionEvent,18373,9020,F,1,0.00224286
60.6356,22132,1001,NewInfectionEvent,18904,8381,M,1,0.0244834
60.6356,22132,1001,NewInfectionEvent,20740,6321,F,1,0.007182
60.6356,22132,1001,NewInfectionEvent,19970,7157,M,1,0
60.6356,22132,1001,Received_Treatment,18675,8658,F,1,1.35002e-05
60.6356,22132,1001,Received_Treatment,22945,3746,M,1,0.0119708
60.6384,22133,729,Emigrating,23130,3545,M,0,0
60.6384,22133,1001,NewInfectionEvent,19956,7170,F,1,0
60.6384,22133,1001,Received_Treatment,21938,4934,M,1,0.0233274
60.6384,22133,1001,NewClinicalCase,24772,1600,M,1,0
60.6384,22133,1001,NewInfectionEvent,20961,6073,M,1,0
60.6384,22133,1001,NewInfectionEvent,14463,13549,F,1,0
60.6384,22133,1001,NewClinicalCase,23785,2773,F,1,0.000217005
60.6384,22133,1001,NewInfectionEvent,18049,9396,F,1,0.012978
60.6384,22133,1001,NewInfectionEvent,13995,14087,F,1,0
60.6384,22133,1001,NewInfectionEvent,16244,11491,M,1,0
60.6384,22133,1001,NewInfectionEvent,20000,7129,M,1,0
60.6384,22133,74,Emigrating,16493,11204,M,0,0
60.6411,22134,1001,NewInfectionEvent,23565,3030,M,1,0
60.6411,22134,1001,NewClinicalCase,22596,4170,F,1,0
60.6411,22134,1001,NewInfectionEvent,23717,2863,F,1,5.03445e-05
60.6411,22134,1001,NewInfectionEvent,13780,14335,M,1,0
60.6411,22134,1001,NewInfectionEvent,11857,16547,F,1,1.31479e-06
60.6411,22134,1001,NewInfectionEvent,13484,14697,F,1,0
60.6411,22134,1001,NewClinicalCase,23532,3065,F,1,0
60.6411,22134,265,Emigrating,23372,3262,F,0,0
60.6411,22134,149,Emigrating,17435,10108,F,0,0
60.6411,22134,77,Emigrating,15526,12305,M,0,0
60.6438,22135,705,NewClinicalCase,15447,12399,M,1,0
60.6438,22135,705,NewClinicalCase,17497,10041,M,1,0
60.6438,22135,1001,NewClinicalCase,22619,4145,M,1,0
60.6438,22135,1001,NewInfectionEvent,20950,6098,F,1,0.00126996
60.6438,22135,1001,NewInfectionEvent,1772,24978.6,M,1,0
60.6438,22135,1001,NewInfectionEvent,21765,5138,M,1,0
60.6438,22135,1001,NewClinicalCase,24525,1899,F,1,0
60.6438,22135,1001,NewInfectionEvent,22821,3891,M,1,0
60.6438,22135,1001,NewInfectionEvent,20292,6818,M,1,0
60.6438,22135,1001,Received_Treatment,21909,4961,M,1,3.53589e-05
60.6438,22135,1001,NewInfectionEvent,22294,4536,M,1,0
60.6438,22135,1001,NewInfectionEvent,21706,5198,F,1,0
60.6438,22135,82,Emigrating,22056,4808,F,0,0
60.6438,22135,47,Emigrating,17595,9922,M,0,0
60.6438,22135,20,Emigrating,24500,1930,M,0,0
60.6466,22136,559,Emigrating,17435,10110,F,0,0
60.6466,22136,1001,NewClinicalCase,18835,8453,F,1,0.000128585
60.6466,22136,1001,NewInfectionEvent,21323,5620,M,1,0
60.6466,22136,1001,NewInfectionEvent,23959,2548,M,1,0
60.6466,22136,1001,NewClinicalCase,24307,2147,F,1,0
60.6466,22136,1001,NewInfectionEvent,23222,3429,F,1,0.00359581
60.6466,22136,1001,NewInfectionEvent,16012,11745,F,1,0
60.6466,22136,1001,NewInfectionEvent,10321,18276,M,1,0
60.6466,22136,1001,NewInfectionEvent,20402,6697,M,1,0
60.6466,22136,1001,NewInfectionEvent,21238,5727,F,1,0
60.6466,22136,20,Emigrating,23372,3264,F,0,0
60.6493,22137,728,Emigrating,20155,6966,F,0,0
60.6493,22137,630,NewInfectionEvent,16750,10928,M,1,0
60.6493,22137,630,NewInfectionEvent,24001,2496,F,1,0
60.6493,22137,425,Emigrating,18221,9192,F,0,0
60.6493,22137,1001,Received_Treatment,22619,4147,M,1,0
60.6493,22137,1001,Received_Treatment,24772,1604,M,1,0
60.6493,22137,1001,Received_Treatment,24307,2148,F,1,0
60.6493,22137,1001,NewInfectionEvent,15228,12660,F,1,0
60.6493,22137,1001,NewClinicalCase,25821,347,M,1,0
60.6493,22137,1001,NewInfectionEvent,17676,9830,M,1,1.95149e-06
60.6493,22137,1001,NewInfectionEvent,21446,5481,F,1,0.00234627
60.6493,22137,1001,Received_Treatment,23532,3068,F,1,7.80881e-07
60.6493,22137,1001,NewInfectionEvent,11777,16662,F,1,0
60.6521,22138,1001,NewInfectionEvent,24407,2038,M,1,0
60.6521,22138,1001,NewInfectionEvent,17356,10225,F,1,0
60.6521,22138,1001,NewClinicalCase,25948,203,F,1,0
60.6521,22138,1001,Received_Treatment,22596,4174,F,1,1.64778e-05
60.6548,22139,552,Emigrating,25273,1034,M,0,0
60.6548,22139,296,Emigrating,16536,11158,F,0,0
60.6548,22139,1001,NewInfectionEvent,19715,7428,M,1,0
60.6548,22139,1001,NewClinicalCase,19165,8052,F,1,3.41415e-07
60.6548,22139,1001,NewClinicalCase,24066,2427,M,1,0
60.6548,22139,1001,NewClinicalCase,26061,81,M,1,0
60.6548,22139,1001,NewClinicalCase,24314,2144,F,1,0
60.6548,22139,1001,NewInfectionEvent,12174,16196,M,1,3.40825e-05
60.6548,22139,1001,NewInfectionEvent,20139,6989,M,1,0
60.6548,22139,1001,NewInfectionEvent,17933,9545,M,1,0
60.6548,22139,1001,NewClinicalCase,21336,5600,F,1,0
